URL,Title,Views,Likes,Dislikes,Channel Name,Subscribers,Publish Date
https://www.youtube.com/watch?v=s0QVZEO9eWg,Amanullah Khan Vs Aftab Iqbal Best Jugat Bazi - Khabardar Aftab Iqbal | Express News,"504,713","3,091",243,Talk Shows Central,1.6M,"Nov 25, 2017"
https://www.youtube.com/watch?v=ffrKC82zWAQ,Khawasara Fauji Nahi Bun Sakaty - Nasir chinyoti As Donald Trump - Khabardar with Aftab Iqbal,"35,855",326,22,Khabardar with Aftab Iqbal,576K,"Jun 22, 2018"
https://www.youtube.com/watch?v=MoZYtjRST_k,Shiekh Rasheed Vs Hanif Abbasi | NA 60 | Kal Tak with Javed Chaudhry | 28 June 2018 | Express News,"80,675",520,141,Express News,794K,"Jun 28, 2018"
https://www.youtube.com/watch?v=kmtjtbNgDCc,Nasir Chinyoti as Gabbar with Hollywood style - Khabardar Aftab Iqbal - Express News,"629,541","4,372",321,Khabardar with Aftab Iqbal,576K,"Dec 2, 2017"
https://www.youtube.com/watch?v=5pKxuDQaxo4,Main Nai Jana Arbiyan Day Naal - Nawaz Sharif - Khabardar with Aftab Iqbal,"257,923","1,974",137,Khabardar with Aftab Iqbal,576K,"Jan 2, 2018"
https://www.youtube.com/watch?v=7LFpxC2jxTY,"Best Of Agha Majid, Mastana and Iftikhar Thakur New Pakistani Stage Drama Full Comedy Funny Clip","5,099,256","15,724","2,145",Mooncdcorner,180K,"Mar 3, 2017"
https://www.youtube.com/watch?v=rXJb1P5Fx7g,Nasir Chinyoti Ki Choroon Ko Warning - Honey Albela | Khabardar with Aftab Iqbal,"52,415",460,37,Khabardar with Aftab Iqbal,576K,"Jan 16, 2018"
https://www.youtube.com/watch?v=tpB-dMoRmKw,Aftab Iqbal Ki Reham Khan Say Khasoosi Guftago - Interview Of Reham Khan -Khabardar with Aftab Iqbal,"25,085",128,65,Express News,794K,"Jun 5, 2018"
https://www.youtube.com/watch?v=-VOemnri6z8,Chaudhary Chinyoti Kay Special Murgh Chanay In Khabardar - Khabardar Aftab Iqbal,"530,403","2,912",301,Khabardar with Aftab Iqbal,576K,"Dec 9, 2017"
https://www.youtube.com/watch?v=rOf1th_psbU,Khabar Naak Ali Meer as Aftab Iqbal,"409,216","2,110",174,Mister Radio,29K,"Jun 6, 2012"
https://www.youtube.com/watch?v=vVB7pib981I,Khabardar Ka Landa Bazaar - Khabardar with Aftab Iqbal,"237,218","1,395",119,Khabardar with Aftab Iqbal,576K,"Nov 4, 2017"
https://www.youtube.com/watch?v=ewRFP20ZONY,Hospital Ka Aik Behtareen Munzar - Nasir Chinyoti Agha Majid - Khabardar with Aftab Iqbal,"92,809",618,56,Khabardar with Aftab Iqbal,576K,"Mar 7, 2018"
https://www.youtube.com/watch?v=pNgtI_X7mkE,Amjad Khan VS Nasir Chinyoti | Film Sholay Say Khabardar,"1,708,505","6,639",772,Khabardar with Aftab Iqbal,576K,"Jul 10, 2017"
https://www.youtube.com/watch?v=f_2TDamYc1M,Kabhi Na Bholnay Walay Lamhaat - Honey Albela Agha Majid Special - Mazaaq Raat - Dunya News,"439,651","3,014",276,Mazaaq Raat Official,820K,"Feb 22, 2018"
https://www.youtube.com/watch?v=MWfslx4_PJA,Top 10 Goalscorers in Football 2017/2018,"5,362,949","31,803","3,201",JavierNathaniel,1.4M,"Apr 30, 2018"
https://www.youtube.com/watch?v=Rh06jOsCZYc,20 Goalkeeper Saves that Shocked the World,"2,133,140","11,705","1,162",DaneDoSantos,184K,"Jun 9, 2018"
https://www.youtube.com/watch?v=5CrNWywTZpA,"Football Circus ft. Neymar, C.Ronaldo, Ronaldinho, etc","831,993","7,061",474,Wrzzer,2.4M,"Jun 23, 2018"
https://www.youtube.com/watch?v=3gIq6zGbNt0,20 Famous Free Kicks ● Impossible To Forget,"14,950,835","49,436","4,796",Wrzzer,2.4M,"Jul 3, 2017"
https://www.youtube.com/watch?v=7WUF2J-2d9Q,Best Dunks of the 2017/2018 NBA Season - 106 Dunks! (Part 1),"1,088,486","4,137",249,NBA Max,17K,"Feb 17, 2018"
https://www.youtube.com/watch?v=KqDpCmtMhEE,Los Momentos más Hermosos del Fútbol 2018 ● Football Respect,"14,082,752","118,714","5,079",Joga Sport,797K,"Dec 26, 2017"
https://www.youtube.com/watch?v=X0W30MqPnDo,Brazil vs Spain • Confederations Cup Final 2013 | GMTV,"1,389,156","11,784",527,GMTV,,"May 4, 2017"
https://www.youtube.com/watch?v=NNqN7aKs4y4,TOP 35 Goalkeeper Saves Of 2017,"1,072,789","11,469",489,SportsHD,1M,"Dec 28, 2017"
https://www.youtube.com/watch?v=bKOTKHtbM54,50 Famous Goals ● Impossible To Forget,"8,463,325","40,828","4,688",Wrzzer,2.4M,"Jun 21, 2017"
https://www.youtube.com/watch?v=Vc7hEkl2xY8,The Most Crazy Football Player,"2,977,363","35,206","2,437",SportsHD,1M,"Apr 9, 2018"
https://www.youtube.com/watch?v=TMlguTj0bkY,TOP 20 GOALS ● WORLD CUPS,"420,190",923,220,LifeOnThePitch,2.2K,"Mar 3, 2016"
https://www.youtube.com/watch?v=52IIohR7PAs,35 Most Humiliating Goals In Football,"8,983,296","52,166","5,048",SportsHD,1M,"Jan 12, 2018"
https://www.youtube.com/watch?v=y5cGYgtbsXY,España Holanda final del mundial 2010  resumen audio de cuatro.avi,"5,050,402","27,529","1,406",José Luis Muñoz,7.7K,"Jul 12, 2010"
https://www.youtube.com/watch?v=zoGo2uujvtI,Most Amazing Solo Goals In Football,"3,137,819","18,139","1,020",WeSpeakFootball,1M,"Jun 28, 2017"
https://www.youtube.com/watch?v=LtgHf51-i4U,Australia vs Kenya 2003 World Cup Highlights,"2,161,417","6,170","1,547",Trevor Byers Cricket,232K,"Jun 25, 2011"
https://www.youtube.com/watch?v=yhfnWjp7OL8,"Yuvraj Singh 12 balls fifty, world record!!!!   ravindar nagar","4,366,877","19,548","2,479",PAPPI GURJAR,17K,"Apr 2, 2016"
https://www.youtube.com/watch?v=ELtyFdsheAc,Shahid 'BOOM BOOM' Afridi 29 OFF 10 Balls vs Australia 2009/10 HD,"1,933,701","4,446",986,Trevor Byers Cricket,232K,"Oct 12, 2011"
https://www.youtube.com/watch?v=-jxn9oXUN0E,England's Thrilling Win Seals Series Against South Africa – England v South Africa 2nd ODI 2017,"1,503,116","6,101",742,England &amp; Wales Cricket Board,689K,"May 28, 2017"
https://www.youtube.com/watch?v=M4MneKk1_O4,Todoroki vs Bakugou Full Fight - Boku No Hero Academia Season 2,"91,198",418,26,Fan Anime HD,4K,"Nov 22, 2017"
https://www.youtube.com/watch?v=42RXS3b38_A,Pakistan vs Australia | 2nd T20 | Tri Series | Full Match Highlighs,"295,090","1,180",185,Ptv Sports Official,1.2M,"Jul 3, 2018"
https://www.youtube.com/watch?v=h27MAnMfzes,Midoriya Vs Muscular - Boku No Hero Academia Season 3 Episode 4,"3,243,281","27,079","3,503",Hammer Kick,11K,"Apr 28, 2018"
https://www.youtube.com/watch?v=Ls4lTh8wdKE,THE THINGS YOU CAN SEE ONLY IN ONE FOR ALL 😜😜😜,"1,516,675","11,151","1,193",SoloTop - LOL,116K,"Apr 10, 2018"
https://www.youtube.com/watch?v=dvH5czCokG8,AUSTRALIA vs. WORLD XI 2005 - 2nd ODI FULL HIGHLIGHTS,"4,429,494","10,530","1,940",Trevor Byers Cricket,232K,"Sep 11, 2015"
https://www.youtube.com/watch?v=PCP6AjmwS-A,Midoriya & todoroki vs hero killer stain!(buko no hero academy,"100,796",524,42,Do7a_25,484,"Jul 23, 2017"
https://www.youtube.com/watch?v=f4Ljoakm8CE,Chunin Exam Final Round | Boruto New Chidori Jutsu | Boruto Gets Disqualified,"861,694","3,482",334,AnimeRulzzz2k18,,"Jun 7, 2018"
https://www.youtube.com/watch?v=ZGUfdMukaZc,World Record 438 Match-South Africa vs Australia- part 2,"10,351,861","30,880","4,192",suhass997 Cricket,172K,"Jul 24, 2014"
https://www.youtube.com/watch?v=XOWsUvls54w,Top 5 Midoriya Moments [60FPS],"5,883,908","54,146","1,765",ViniiTube,328K,"Apr 6, 2018"
https://www.youtube.com/watch?v=vmGlQSACCIA,Naruto Shippuden Naruto Vs Pain English Subbed Full Fight 1080p (Full HD),"4,144,019","15,339","2,035",Lord Seventh,7K,"Jan 23, 2018"
https://www.youtube.com/watch?v=rLf3X93n3a0,"Villains attack, Aizawa Midoriya are about to die,All Might comes to rescue - Boku no Hero Academia","1,852,148","8,598",416,DaHikun,18K,"May 4, 2018"
https://www.youtube.com/watch?v=0S1oQYyq_zk,[애니]미도리야 이즈쿠 원포올 장면 모음,"829,181","2,414",121,벤소드 : Venxord,1.1K,"Nov 10, 2017"
https://www.youtube.com/watch?v=lPpM8fPvzX8,MOB VS KOYAMA | MOB PHYSCHO 100,"2,075,872","16,565",745,Wally West,6K,"Jul 20, 2017"
https://www.youtube.com/watch?v=-KM4d7EMq48,Midoriya And Pussycat Vs Vanguard Action Squad - Boku No Hero Academia Season 3 Episode 5,"1,882,772","6,733",635,Hammer Kick,11K,"May 5, 2018"
https://www.youtube.com/watch?v=QhTgfXzqmLU,Fate/Apocrypha - Sieg vs Karna,"258,958","2,147",53,etwalosso,111,"Dec 9, 2017"
https://www.youtube.com/watch?v=qwDX4zPotBM,One Punch Man: Saitama VS Deep Sea King (English Dub),"2,426,382","10,617",769,Anime Spot,4.1K,"Apr 23, 2017"
https://www.youtube.com/watch?v=E3Uusj3FNR0,Boku No Hero Academia - The U.A Sport Festival,"1,441,576","5,046",267,Fan Anime HD,4K,"Nov 21, 2017"
https://www.youtube.com/watch?v=hLZmsRuCBgE,僕のヒーローアカデミア #5 HD Boku no Hero Academia 2nd MIDORIYA vs TODOROKI,"321,045","1,119",81,Hakyuu 10,,"Jun 6, 2018"
https://www.youtube.com/watch?v=3NcycbDslQw,"Midoriya, Todoroki and Iida vs Hero Killer Stain Full Fight - Boku No Hero Academia Season 2","124,482",587,95,Fan Anime HD,4K,"Nov 25, 2017"
https://www.youtube.com/watch?v=_lUPHL9h9DM,"All Might faces Villains and near death, Midoriya Todoroki Bakugou save him - Boku no Hero Academia","2,750,097","14,196","1,346",DaHikun,18K,"May 9, 2018"
https://www.youtube.com/watch?v=CtXvhTJu7oQ,Top 5 All Might Moments [60FPS],"1,444,723","13,997",419,ViniiTube,328K,"Nov 11, 2017"
https://www.youtube.com/watch?v=zdBNqTBtYFc,Team Asuma and Kakashi vs Hidan and Kakuzu | Full Fight English Subbed,"4,282,386","12,080","2,512",Best Anime,,"Jan 16, 2018"
https://www.youtube.com/watch?v=6i2sn6tuxco,KAWAII DEKU X URARAKA MOMENTS | Boku no Hero Academia Season 1-3 (& OVA),"512,893","9,137",254,KHORnime 2.0,80K,"May 30, 2018"
https://www.youtube.com/watch?v=_v2ptbXmBOg,ANGRY TEEN AUDITIONS...Don't Mess With These Kids!,"25,882,702","196,983","17,263",X Factor Global,1.2M,"Jan 17, 2018"
https://www.youtube.com/watch?v=rvOIgrVZAms,Simon Cowell Best Insults PART 2 | SAVAGE,"794,181","6,792",258,Turbo Entertainment,151K,"Dec 5, 2016"
https://www.youtube.com/watch?v=RQQb5xFzdpY,TRY NOT LAUGH - TOP 5 Funiest Britain's Got Talent 2017,"6,402,060","41,612","1,784",Len Ken,1.6M,"May 18, 2017"
https://www.youtube.com/watch?v=fep0_CSSZf4,TOP 5 Special Emotional Performance America's Got Talent 2017,"18,354,887","80,363","7,259",Len Ken,1.6M,"Jun 10, 2017"
https://www.youtube.com/watch?v=vE2M0QqjecE,When Judges Get The Giggles | X Factor UK,"14,511,632","138,797","5,471",X Factor Global,1.2M,"Nov 10, 2016"
https://www.youtube.com/watch?v=Gm7gdSbeWQE,Simon Cowell on His Son's Name,"2,306,926","21,732",305,TheEllenShow,26M,"Nov 21, 2013"
https://www.youtube.com/watch?v=mr4zmeNDV04,Britain's Got Talent 2017 - Top 10 Weird  Acts,"7,993,686","37,034","3,371",E!. Box,50K,"May 26, 2017"
https://www.youtube.com/watch?v=5rg_j9ceEeQ,The X Factor Season 4 Favourite Bad Auditions,"1,853,437","14,881",835,FIFA Goals,4.1K,"Apr 8, 2015"
https://www.youtube.com/watch?v=QbJqkPG-B3M,X Factor Judges Get ANGRY! (MUST WATCH),"1,823,934","11,180","1,269",Trending Virality,18K,"Jun 10, 2018"
https://www.youtube.com/watch?v=NuHzXrqj9VY,"Like Mother, Like Daughter sing Plan B She Said - Britain's Got Talent 2012 - International version","10,926,293","65,657","7,400",Britain's Got Talent,10M,"May 5, 2012"
https://www.youtube.com/watch?v=oYKRYrW76cE,"UNBELIEVABLE Auditions That SHOCKED & SURPRISED THE WORLD | X FACTOR, GOT TALENT IDOLS","5,355,781","23,984","1,914",Top Talent,803K,"Aug 10, 2017"
https://www.youtube.com/watch?v=X7BhauUXKYg,15 Things You Didn’t Know About Simon Cowell,"72,084",833,52,Alux.com,1.3M,"Feb 26, 2018"
https://www.youtube.com/watch?v=oieBKdueoGk,Best of Simon Cowell Against Mental People,"9,277,964","85,268","5,165",Matthew De Franco,9.9K,"Sep 17, 2016"
https://www.youtube.com/watch?v=bstbX88FRtw,Simon Cowell's Best GOLDEN BUZZER Moments | Got Talent Global,"31,826,376","319,164","10,620",Got Talent Global,4.2M,"Jul 19, 2017"
https://www.youtube.com/watch?v=k2g6R0a4IpY,When X Factor Judges Get ANGRY! | X Factor Global,"13,679,406","133,024","5,959",X Factor Global,1.2M,"Dec 15, 2017"
https://www.youtube.com/watch?v=gHtTQNOHTec,TOP 5 Look Like Justin Bieber Shocked Worldwide,"32,151,839","343,390","17,559",Len Ken,1.6M,"Mar 15, 2017"
https://www.youtube.com/watch?v=8NonPPdQ7Yw,Top 10 Most UNFORGETTABLE Singing Auditions ALL TIME,"59,684,567","282,490","25,983",Len Ken,1.6M,"Feb 8, 2017"
https://www.youtube.com/watch?v=xYYPV7MuvfM,TOP 5 COMEDIANS on Britain's Got Talent Funniest,"8,552,460","60,621","3,328",Len Ken,1.6M,"Feb 6, 2017"
https://www.youtube.com/watch?v=TjVi90XOyHk,Top 10 Worst & Cringiest American Idol Auditions,"368,011","2,351",183,Top Ten Daily,45K,"Oct 21, 2017"
https://www.youtube.com/watch?v=80-eKzpwvbc,Kapil & Sumona's Scary Act - Jodi Kamaal Ki,"578,686","2,366",238,SET India,26M,"May 9, 2018"
https://www.youtube.com/watch?v=ZooF83MS69w,Dr Surendra Dubey का जबरदस्त हास्य कवि सम्मेलन । funny kavi sammelan । हसना मना है,"7,835,608","28,710","5,902",PYARA BHARAT,,"Jun 19, 2017"
https://www.youtube.com/watch?v=WGvBAhvVaHA,Simon Cowell's Funny Fan Auditions On American Idol | Idols Global,"665,855","6,481",239,Idols Global,240K,"Feb 8, 2017"
https://www.youtube.com/watch?v=Y0zJhYyKdt8,Funny Celebrity moments with Dr.Mashoor Gulati | The Kapil Sharma Show |  Best Indian Comedy |  HD,"12,936,793","46,591","4,436",SET India,26M,"Nov 29, 2016"
https://www.youtube.com/watch?v=Iyi665iUUug,Best Mind-Readers in America's got Talent and Britain's Got Talent,"4,627,258","32,624","1,676",Top Lists,29K,"May 31, 2017"
https://www.youtube.com/watch?v=KHpZUqMFs_k,Khajur ke papa aagaye- The Kapil Sharma Show - Episode 8 - 15th May 2016,"9,782,409","26,611","2,851",SET India,26M,"May 15, 2016"
https://www.youtube.com/watch?v=e3_BaawzCsw,Raghav Flirts With Ileana - Behind The Scenes - DID Lil Masters 3,"10,887,804","32,173","3,434",Dance India Dance,2.2M,"Apr 16, 2014"
https://www.youtube.com/watch?v=2zDUnGVHB1Q,Best First Over Bowled In History Of Test Cricket - ft Irfan Pathan |,"5,663,401","44,217","2,288",WeSpeakCricket,250K,"Aug 10, 2016"
https://www.youtube.com/watch?v=dyiJMyswmnA,Salman Khan Rocking Stage With His Comedy Hilarious,"12,531,049","33,668","4,517",Filmfare Official,,"Aug 14, 2017"
https://www.youtube.com/watch?v=G1Y1VULzR3E,बिरयानी बनाने का ये तरीका देख के आप कहेंगे पहले क्यों नहीं पता था| Simple Dum Chicken Biryani Recipe,"5,213,028","42,422","4,624",bharatzkitchen HINDI,1.4M,"Jan 26, 2018"
https://www.youtube.com/watch?v=LsYRZqdRYQk,"Udbhav gives Kapil a taste of his own medicine, literally - The Kapil Sharma Show - 1st Apr, 2017","3,775,860","24,008","2,260",SET India,26M,"Apr 1, 2017"
https://www.youtube.com/watch?v=1o1RfH3rN80,Gopal Bhar (Bangla) - গোপাল ভার (Bengali) - Ep 281 - Shree Mukher Hasi,"1,767,840","4,822","1,209",Sony AATH,1.3M,"Jul 24, 2016"
https://www.youtube.com/watch?v=XxvByAN3z30,Anushka Goes Gaga Over Audience's Response | Celebrity Birthday Special | Anushka Sharma,"1,817,243","9,388",970,SET India,26M,"Apr 30, 2018"
https://www.youtube.com/watch?v=6fcnStZ8K18,Dr. Mushoor Gulati meets Aditya and Shraddha - The Kapil Sharma Show – 7th Jan 2017,"17,561,432","69,543","4,366",SET India,26M,"Jan 7, 2017"
https://www.youtube.com/watch?v=gHvoksTE7go,Dr. Mushoor Gulati Has Left - The Kapil Sharma Show – 25th Dec 2016,"3,052,922","12,018","1,246",SET India,26M,"Dec 25, 2016"
https://www.youtube.com/watch?v=OoI57NeMwCc,At the Hospital | Funny Clip | Mr. Bean Official,"81,813,425","211,751","32,572",Mr. Bean,8M,"Aug 25, 2009"
https://www.youtube.com/watch?v=tqFi4MfmQvg,DID L'il Masters - Mumbai Auditions - Yashvi Rawal hawa hawai performance,"2,095,493","6,787",821,Dance India Dance,2.2M,"Mar 2, 2014"
https://www.youtube.com/watch?v=-ojTuJ9o6_g,sonu kumar,"455,996","2,166",144,Sonu Kumar,1K,"Oct 3, 2013"
https://www.youtube.com/watch?v=tgd2xGH333Q,Real Life Family Of The Kapil Sharma Show Actors - The real life families of 'The Kapil Sharma Show',"10,371,315","22,727","6,362",Top 10 List,480K,"Jun 10, 2017"
https://www.youtube.com/watch?v=6kohALTIaJc,M AMIR vs M STARC | THE SWINGING-BULLETS | DEADLY YORKERS | HD,"122,025","1,064",72,Sports Jin,1K,"Jun 22, 2017"
https://www.youtube.com/watch?v=jePmTNHRgdU,Dale Steyn VS Darren Sammy Full Error Over in T20 Match West indies vs South Africa T20,"322,513",988,144,Cricket Highlights,,"Feb 1, 2018"
https://www.youtube.com/watch?v=271QmFisprY,SAEED ANWAR BATTING STYLE,"2,173,406","5,687",601,TAHIR ANSARI,4.7K,"Apr 13, 2013"
https://www.youtube.com/watch?v=vpR-6tcHdJM,Top 10 Best Yorkers In Cricket Ever 2018 | Destructive Yorkers | AG Flex HD,"3,733,965","28,859","2,484",AG Flex HD,143K,"Dec 16, 2017"
https://www.youtube.com/watch?v=BobDjZcxim8,"Shahid Afridi get's Laxman,Ganguly & Tendulkar in a fantastic spell of Bowling vs India 2005","1,178,217","4,433",319,Trevor Byers Cricket,232K,"Feb 15, 2011"
https://www.youtube.com/watch?v=iSc5ZkFlrtI,کامران اکمل کی قیصر پیا کو ایسی جگت کہ وہ خود بھی ہنسی پر قابو نہ پا سکے۔۔۔,"2,211,823","10,547","1,407",Mazaaq Raat Official,820K,"May 27, 2017"
https://www.youtube.com/watch?v=k_xCTt0MTMw,Pakistan defeat England by nine wickets in Manchester iT20,"1,458,337","5,523",652,England &amp; Wales Cricket Board,689K,"Sep 7, 2016"
https://www.youtube.com/watch?v=0LLeNwKSZpQ,Sharjeel Khan & Shane Watson Partnership | Psl 2016 | Sharjeel Khan sixes vs Qalandars | S Watson,"320,378","1,502",123,Great Things,1.8K,"Dec 11, 2017"
https://www.youtube.com/watch?v=c0WWT67Vb2U,ICC #WT20 Pakistan vs Bangladesh  Match Highlights,"7,568,772","14,605","2,722",ICC,968K,"Mar 16, 2016"
https://www.youtube.com/watch?v=S7NKxadiZxo,INCREDIBLE UNEXPECTED SINGERS on Got Talent | Top Talent,"297,748","2,917",167,Top Talent,803K,"May 22, 2018"
https://www.youtube.com/watch?v=iDAX9lYP8hI,SUPER ANGRY PARENTS Turn On The Judges! | X Factor Global,"5,342,303","55,803","2,673",X Factor Global,1.2M,"Dec 1, 2017"
https://www.youtube.com/watch?v=dmV4IzJZEVs,Anti bullying short film: The Bus stop (2017),"6,709,421","129,169","5,956",Magalie De Genova,28K,"Apr 1, 2017"
https://www.youtube.com/watch?v=xxjT7nK0Q9k,Top 10 funny performances Got Talent,"11,846,478","49,835","4,465",ShowMe,669K,"Feb 10, 2016"
https://www.youtube.com/watch?v=-XNlTPwppAI,TOP 3 AUDITIONS Risking Simon's Life on Got Talent | Got Talent Global,"3,049,532","33,874","1,022",Got Talent Global,4.2M,"Dec 5, 2017"
https://www.youtube.com/watch?v=mFekhU0LjSs,10 Gold Diggers Who Got What They Deserved!,"1,584,701","12,080","1,190",ComedyWolf,109K,"May 17, 2018"
https://www.youtube.com/watch?v=5FK1oY7D3Q4,Singers Most Embarrassing Moments (2018) CRINGE,"16,928,552","131,448","8,874",Mr. Grande,154K,"May 1, 2018"
https://www.youtube.com/watch?v=z91oThv9H8Y,TOP 10 The Best Talent In The World !!! (Look and BE SHOCKED),"16,161,475","50,463","6,357",Len Ken,1.6M,"Apr 5, 2017"
https://www.youtube.com/watch?v=W64c3L8N0aw,Judges BUZZ TOO EARLY On Britain's Got Talent! | Top Talent,"11,309,521","108,092","6,870",Top Talent,803K,"Jun 20, 2018"
https://www.youtube.com/watch?v=WkSJXL3kLtM,Bupsi Brown gets Cowell’d | Auditions Week 2 |  The X Factor UK 2015,"6,536,671","40,171","2,482",The X Factor UK,6.5M,"Sep 5, 2015"
https://www.youtube.com/watch?v=QkgNTdFVvKc,"Rudest Auditions...EVER? | X Factor, Got Talent & Idols | Top Talents","4,325,951","35,334","2,600",Top Talent,803K,"Jul 13, 2017"
https://www.youtube.com/watch?v=Qd0AdsOGEvo,"America's Got Talent 2018 Week 5 All Auditions Including Rob Lake, Joseph O'Brien! Got Talent Global","765,980","6,092",356,Got Talent Global,4.2M,"Jun 29, 2018"
https://www.youtube.com/watch?v=4Piy5dA-gsI,TOP 5 Voice EMOTIONAL Auditions  - MAKE YOU CRY,"23,629,729","112,732","8,679",Len Ken,1.6M,"Apr 2, 2017"
https://www.youtube.com/watch?v=DHwpwD-ae7I,Rudest Auditions EVER on X Factor Global!,"9,498,316","76,928","4,189",X Factor Global,1.2M,"Aug 11, 2017"
https://www.youtube.com/watch?v=jxV3rSZQPoA,JUDGES TO THE RESCUE! Simon Cowell & Co Step In To SAVE AUDITIONS On GOT TALENT & X FACTOR,"9,182,572","105,965","3,124",Top Talent,803K,"Nov 27, 2017"
https://www.youtube.com/watch?v=Gdvr7GUiynk,THAT MOMENT WHEN THEY GET BUSTED,"342,589","6,371",295,Salty Facts,,"Jun 30, 2018"
https://www.youtube.com/watch?v=1mq7F2FKy3E,BRILLIANTLY BIZARRE Auditions on X Factor UK! | X Factor Global,"196,479","2,710",132,X Factor Global,1.2M,"Jun 20, 2018"
https://www.youtube.com/watch?v=k2E1A4xw3fY,"""BE SHOCK""  TOP Worst Audition X Factor Ever","1,789,395","10,507","1,082",Len Ken,1.6M,"Nov 10, 2016"
https://www.youtube.com/watch?v=8J8Q7e27SAY,American Idol - Double Shock,"6,693,144","17,040","2,091",channelthefamily,1.3K,"Sep 12, 2007"
https://www.youtube.com/watch?v=xkd56levMHA,Britain's Got Talent Auditions That Went Horribly Wrong | Got Talent Global,"690,082","8,383",935,Got Talent Global,4.2M,"May 24, 2018"
https://www.youtube.com/watch?v=moUsIo_Rajw,5 UNFORGETTABLE BEST & WORST Audition Moments On American Idol | Idols Global,"545,235","6,118",185,Idols Global,240K,"Feb 12, 2018"
https://www.youtube.com/watch?v=P43ovkbCkxE,America’s Got Talent 2015 - The Best of The Professional Regurgitator,"2,597,026","17,935",802,AmazingSingles,269K,"Sep 23, 2015"
https://www.youtube.com/watch?v=IVT0777RFMI,Family Feud Fails Compilation | Family Feud Funny Moments,"5,920,391","34,326","1,813",T-Bell,4.6K,"Aug 2, 2016"
https://www.youtube.com/watch?v=xrTWmDfqFSU,Nick Zitzmann - the real audition,"446,055","1,288",459,realaudition,346,"Jan 30, 2010"
https://www.youtube.com/watch?v=8YqGTUusjQE,All the Performances of Piff the magic dragon on American's Got Talent 2015,"7,927,610","73,338","2,780",Matthias Brancaleone,8.5K,"Dec 6, 2017"
https://www.youtube.com/watch?v=7_Ybl0Qvves,American Idol - Ten Worst Singers Ever,"3,311,840","15,932","1,435",saboutlearn2sing,9.2K,"Jul 8, 2011"
https://www.youtube.com/watch?v=KkKaTeWI3KM,The X Factor 2008 Auditions - Ant and Seb (Ant and Deaf),"2,239,891","8,609",326,Adam2502,895,"Aug 17, 2008"
https://www.youtube.com/watch?v=lGwXtmcIsYQ,BRITNEY Fan Won't Leave After Audition Goes Wrong! | X Factor Global,"1,099,901","13,287",740,X Factor Global,1.2M,"Jun 12, 2018"
https://www.youtube.com/watch?v=c6Fh-ulUm4k,"American Idol - Jacquiline Roman"" - ""Route 66""","19,871",113,2,FJNDCC,2.1K,"Jun 20, 2010"
https://www.youtube.com/watch?v=7fVSoAJxrRI,Top 7 FUNNIEST Auditions on America's Got Talent EVER,"5,749,237","64,283","2,151",ShowMe,669K,"Mar 7, 2018"
https://www.youtube.com/watch?v=h6e1E8vAAvU,Ian Bernardo - So you think you can Dance,"743,698","4,308",309,ZeroSeek0,222,"May 19, 2009"
https://www.youtube.com/watch?v=DUJ9Rlbnz_Q,The WEIRDEST American Idol Audition,"3,512,632","11,854",826,GeoSlivers,565,"Jun 30, 2009"
https://www.youtube.com/watch?v=Jyg_Z9QuFwE,American Idol  Season 9 Andrew Fenlon - House of the Rising Sun,"343,576","3,771",103,danny phillips,269,"Jan 14, 2010"
https://www.youtube.com/watch?v=9PoWjm5VXcA,Worst audition ever!,"14,836,616","67,057","24,303",Highrule1032,6.5K,"Aug 21, 2010"
https://www.youtube.com/watch?v=0_e-TUhRbrI,Britain's Got More Talent 2009 - Eugene,"18,959,102","83,067","2,953",ibwonders,5.1K,"May 16, 2009"
